name,address,lat,lng,type
Lidl Schweiz,"Zürcherstrasse 29c, Siebnen",47.17568,8.89388,Lidl
Denner Discount,"Glarnerstrasse 43, Siebnen",47.1758941,8.901967899999999,Lidl
Migros-Supermarkt - Jona - Stadttor,"Molkereistrasse 5, Jona SG",47.231463,8.837396,Lidl
Migros-Supermarkt - Rüti ZH,"Bandwiesstrasse 6, Rüti",47.2580223,8.849253599999999,Lidl
ALDI SUISSE,"Spitalstrasse 60, Rüti",47.2607967,8.839585399999999,Lidl
Coop Supermarkt Siebnen,"Stockbergstrasse 1, Schübelbach",47.1752568,8.9023399,Lidl
SPAR Supermarkt Rüti,"Ferrachstrasse 58, Rüti",47.2558954,8.856414299999999,Lidl
Engin Markt,"Stachelhofstrasse 3, Siebnen",47.1746777,8.9134727,Lidl
Denner Partner,"Laupenstrasse 8, Wald",47.2732089,8.9127247,Denner
Denner Partner,"Rickenstrasse 8, Eschenbach",47.2405665,8.9230264,Denner
Denner Discount,"Glarnerstrasse 43, Siebnen",47.1758941,8.901967899999999,Denner
Denner Discount,"Dorfstrasse 44, Rüti",47.2599294,8.8531616,Denner
Denner Discount,"Molkereistrasse 3, Jona SG",47.2313999,8.837416,Denner
Denner Discount,"Obersee-Center, Feldstrasse 6, Lachen",47.191883,8.855827999999999,Denner
Denner Discount,"Bandwiesstrasse 1b, Rüti",47.2585402,8.849602299999999,Denner
Lidl Schweiz,"Feldlistrasse 5, Jona SG",47.2292284,8.8470804,Denner
Migros-Supermarkt - Eschenbach,"Rickenstrasse 12, Eschenbach",47.2410666,8.9240471,Denner
Coop Supermarkt Jona Eisenhof,"Allmeindstrasse 17, Jona SG",47.2314719,8.836679799999999,Denner
Migros-Supermarkt - Lachen,"Feldstrasse 6, Lachen",47.1915957,8.855888,Denner
Coop Supermarkt Siebnen,"Stockbergstrasse 1, Schübelbach",47.1752568,8.9023399,Denner
Coop Supermarkt Lachen,"Feldstrasse 6, Lachen",47.191856,8.8553584,Denner
ALDI SUISSE,"Stachelhofstrasse 4, Siebnen",47.1753335,8.9123743,Denner
Dubach food Richterswil,"Schützengass 3, Richterswil",47.20614339999999,8.705269099999999,Denner
Prima Uetikon am See,"Bergstrasse 195, Uetikon am See",47.2672959,8.6753497,Denner
ALDI SUISSE,"Spitalstrasse 60, Rüti",47.2607967,8.839585399999999,Aldi
ALDI SUISSE,"Stachelhofstrasse 4, Siebnen",47.1753335,8.9123743,Aldi
Lidl Schweiz,"Zürcherstrasse 29c, Siebnen",47.17568,8.89388,Aldi
SPAR Supermarkt Wangen,"Bahnhofstrasse 12, Wangen",47.1897317,8.896500699999999,Aldi
Lidl Schweiz,"Feldlistrasse 5, Jona SG",47.2292284,8.8470804,Aldi
Engin Markt,"Stachelhofstrasse 3, Siebnen",47.1746777,8.9134727,Aldi
Migros-Supermarkt - Uznach - Frohsinn,"Zürcherstrasse 25, Uznach",47.2262636,8.980858,Migros
Migros-Supermarkt - Reichenburg,"Gewerbestrasse 4, Reichenburg",47.1723969,8.969543999999999,Migros
Migros-Partner - Kaltbrunn,"Uznacherstrasse 1, Kaltbrunn",47.2133878,9.024597499999999,Migros
Coop Supermarkt Rüti,"Bandwiesstrasse 11, Rüti",47.25740330000001,8.8500132,Migros
migrolino Wald,"Rütistrasse 29, Wald",47.273745,8.9119989,Migros
Coop Supermarkt Wald ZH,"Bahnhofstrasse 33, Wald",47.2738257,8.9146733,Migros
Coop Supermarkt Uznach Linthpark,"Burgerfeldstrasse 15, Uznach",47.2252616,8.9696164,Coop
Coop Supermarkt Reichenburg,"Kantonsstrasse 60, Reichenburg",47.1674786,8.9799641,Coop
Coop Supermarkt Gommiswald,"Rickenstrasse 25, Gommiswald",47.2333588,9.0204542,Coop
Migros-Supermarkt - Eschenbach,"Rickenstrasse 12, Eschenbach",47.2410666,8.9240471,Coop
SPAR Supermarkt Schmerikon,"Seegarten, Schmerikon",47.22590539999999,8.9490065,Coop
Migros-Supermarkt - Rapperswil - Sonnenhof,"Zürcherstrasse 4, Rapperswil-Jona",47.2294502,8.8213855,Coop
Migros-Supermarkt - Pfäffikon - Seedammcenter,"Gwattstrasse 11, Pfäffikon",47.2004028,8.793173699999999,Coop
Migros-Supermarkt - Uznach - Frohsinn,"Zürcherstrasse 25, Uznach",47.2262636,8.980858,Coop
VOI Siebnen,"Glarnerstrasse 36, Siebnen",47.1753904,8.900339599999999,Coop
ALDI SUISSE,"Spitalstrasse 60, Rüti",47.2607967,8.839585399999999,Coop
Denner Partner,"Schufelistrasse 2, Buttikon",47.1733846,8.9573998,Denner
Denner Partner,"Hauptstrasse 8, Bilten",47.1506013,9.0204627,Denner
Denner Satellit,"Dorfpl. 15, Gommiswald",47.2297629,9.0232053,Denner
Denner Discount,"Burgerfeldstrasse 15, Uznach",47.2254788,8.969557199999999,Denner
Coop Supermarkt Uznach Linthpark,"Burgerfeldstrasse 15, Uznach",47.2252616,8.9696164,Denner
Coop Supermarkt Gommiswald,"Rickenstrasse 25, Gommiswald",47.2333588,9.0204542,Denner
ALDI SUISSE,"Wiesentalstrasse 2, Uznach",47.2288377,8.965242,Denner
ALDI SUISSE,"Wiesentalstrasse 2, Uznach",47.2288377,8.965242,Aldi
Migros-Supermarkt - Uznach - Frohsinn,"Zürcherstrasse 25, Uznach",47.2262636,8.980858,Aldi
Migros-Supermarkt - Niederurnen,"Ziegelbrückstrasse 21, Niederurnen",47.12842630000001,9.056007,Migros
Migros-Supermarkt - Ebnat-Kappel,"Kapplerstrasse 16, Ebnat-Kappel",47.2650768,9.1206959,Migros
migrolino Siebnen,"Glarnerstrasse 77, Schübelbach",47.1761464,8.9076498,Migros
migrolino Schmerikon Bahnhof,"Bahnhofstrasse 2, Schmerikon",47.2251397,8.9432946,Migros
SPAR Supermarkt Weesen,"Hauptstrasse 6, Weesen",47.1334958,9.0949204,Migros
migrolino Schmerikon,"St. Gallerstrasse 75a, Schmerikon",47.2301382,8.9619365,Migros
Coop Supermarkt Niederurnen,"Ziegelbrückstrasse 16, Niederurnen",47.1271993,9.0554349,Migros
Coop Supermarkt Niederurnen,"Ziegelbrückstrasse 16, Niederurnen",47.1271993,9.0554349,Coop
Coop Supermarkt Ebnat-Kappel,"Gillstrasse 2, Ebnat-Kappel",47.2653472,9.121483,Coop
Migros-Supermarkt - Niederurnen,"Ziegelbrückstrasse 21, Niederurnen",47.12842630000001,9.056007,Coop
Coop Pronto Shop Glarnerland Raststätte,"Nideracher 1, Niederurnen",47.13761230000001,9.049589,Coop
SPAR Supermarkt Weesen,"Hauptstrasse 6, Weesen",47.1334958,9.0949204,Coop
Migros-Supermarkt - Ebnat-Kappel,"Kapplerstrasse 16, Ebnat-Kappel",47.2650768,9.1206959,Coop
EUROSPAR Schänis,"Biltnerstrasse 30, Schänis",47.15569860000001,9.0379808,Coop
Denner Partner,"Schufelistrasse 2, Buttikon",47.1733846,8.9573998,Coop
ALDI SUISSE,"Stachelhofstrasse 4, Siebnen",47.1753335,8.9123743,Coop
ALDI SUISSE,"Wiesentalstrasse 2, Uznach",47.2288377,8.965242,Coop
Engin Markt,"Stachelhofstrasse 3, Siebnen",47.1746777,8.9134727,Coop
CCV Casimiro Vieira Lebensmittel,"Zürcherstrasse 75, Uznach",47.2278509,8.9708446,Coop
Lidl Schweiz,"Säumergutstrasse 1, Schänis",47.1550129,9.0389096,Lidl
ALDI SUISSE,"Säumergutstrasse 3, Schänis",47.1553166,9.039966,Lidl
ALDI SUISSE,"Wiesentalstrasse 2, Uznach",47.2288377,8.965242,Lidl
Coop Supermarkt Gommiswald,"Rickenstrasse 25, Gommiswald",47.2333588,9.0204542,Lidl
Denner Partner,"Oberdorf 14, Schänis",47.1587986,9.0448785,Denner
Denner Discount,"Brugghof 7, Brugghof-Markt, Brugghof 7, Niederurnen",47.13062499999999,9.0583469,Denner
Lidl Schweiz,"Säumergutstrasse 1, Schänis",47.1550129,9.0389096,Denner
ALDI SUISSE,"Säumergutstrasse 3, Schänis",47.1553166,9.039966,Aldi
Lidl Schweiz,"Säumergutstrasse 1, Schänis",47.1550129,9.0389096,Aldi
Coop Supermarkt Nesslau,"Hauptstrasse 31, Nesslau",47.2255016,9.1995585,Migros
Coop Supermarkt Ebnat-Kappel,"Gillstrasse 2, Ebnat-Kappel",47.2653472,9.121483,Migros
Coop Supermarkt Nesslau,"Hauptstrasse 31, Nesslau",47.2255016,9.1995585,Coop
maxi,"Dorfstrasse 35, Amden",47.1495179,9.1440519,Coop
Migros-Supermarkt - Adliswil,"Albisstrasse 10, Adliswil",47.3111111,8.5252778,Migros
Migros-Supermarkt - Zürich - Limmatplatz,"Limmatstrasse 152, Zürich",47.38546299999999,8.531409199999999,Migros
Migros-Supermarkt - Zürich - Altstetten Neumarkt,"Neumarkt Altstetten, Altstetterstrasse 145, Zürich",47.3881781,8.486922,Migros
Migros-Supermarkt - Zürich - Albisriederplatz,"Badenerstrasse 376, Zürich",47.3791083,8.5087575,Migros
Migros-Supermarkt - Zürich - Wollishofen,"Etzelstrasse 3, Zürich",47.34472220000001,8.53,Migros
Migros Supermarket Zürich Schmiede Wiedikon,"Birmensdorferstrasse 140, Zürich",47.3700773,8.520128399999999,Migros
Migros-Supermarkt - Zürich - Pünt,"Albisriederstrasse 365, Zürich",47.3752654,8.485693099999999,Migros
Migros-Supermarkt - Zürich - Wiedikon M-Märt,"Birmensdorferstrasse 320, Zürich",47.3699559,8.508720799999999,Migros
Migros-Supermarkt - Bremgarten AG,"Zufikerstrasse 2, Bremgarten",47.352066,8.3498773,Migros
Migros-Supermarkt - Wohlen,"Bahnhofstrasse 7, Wohlen",47.3491497,8.272886999999999,Migros
Migros-Supermarkt - Uitikon-Waldegg,"Zürcherstrasse 8, Uitikon",47.3684463,8.4628667,Migros
Migros-Supermarkt - Zürich - Leimbach Sihlbogen,"Leimbachstrasse 23, Zürich",47.33600999999999,8.5188204,Migros
Migros-Supermarkt - Zürich - Brunaupark,"BRUNAUPARK, Giesshübelstrasse 65, Zürich",47.35838589999999,8.517647199999999,Migros
Migros,"Tessinerpl. 10, Zürich",47.36413049999999,8.5310291,Migros
Migros-Supermarkt - Birmensdorf,"Zürcherstrasse 15, Birmensdorf",47.3543045,8.4368112,Migros
Migros-Supermarkt - Urdorf - Spitzacker,"Birmensdorferstrasse 87, Urdorf",47.3850391,8.4217389,Migros
Migros Supermarket Zürich Wengihof,"Wengistrasse 7, Zürich",47.3749769,8.5230961,Migros
Migros-Supermarkt - Berikon - Mutschellen,"Bellikerstrasse 13, Berikon",47.3636141,8.3660605,Migros
Migros-Supermarkt - Zürich - Herdern,"Pfingstweidstrasse 101, Zürich",47.3902225,8.508951999999999,Migros
Migros-Supermarkt - Zürich - Stockerstrasse M-Express,"Stockerstrasse 47, Zürich",47.3683369,8.5341796,Migros
Migros-Supermarkt - Zürich - Altstetten M-Express,"Hohlstrasse 600, Zürich",47.3913612,8.4877977,Migros
Migros-Supermarkt - Zürich - Puls 5 M-Express,"Hardturmstrasse 11, Zürich",47.391336,8.518552999999999,Migros
Migros-Supermarkt - Zürich - HB Sihlquai,"Sihlpassage, Zürich",47.3784015,8.535615,Migros
Lärche-Märt,"Schachenstrasse 115, Bonstetten",47.32531549999999,8.4723525,Migros
MIGROS Markthalle,"Altstetterstrasse 133, Zürich",47.3890135,8.486950499999999,Migros
VOI Zürich - Leimbach,"Ankenweid 10, Zürich",47.3298113,8.5153465,Migros
VOI Zürich - In der Ey,"Letzigraben 239, Zürich",47.3705521,8.4927394,Migros
Migros,"Albisriederstrasse 253, Zürich",47.37834460000001,8.4938786,Migros
Coop Supermarkt Zürich Stauffacher,"Badenerstrasse 15, Zürich",47.37349589999999,8.5306239,Coop
Coop Supermarkt Zürich Wiedikon,"Birmensdorferstrasse 200, Zürich",47.370688,8.5160521,Coop
Coop Supermarkt Zürich Wollishofen,"Alte Kalchbühlstrasse 15, Zürich",47.340166,8.5305216,Coop
Coop Supermarkt Zürich Letzipark,"Baslerstrasse 50, Zürich",47.3859855,8.499333,Coop
Coop Supermarkt Zürich Altstetten,"Badenerstrasse 650, Zürich",47.3873629,8.4887157,Coop
Coop Supermarkt Zürich Sihlcity Supermarkt,"Kalanderpl. 1, Zürich",47.3576232,8.5231751,Coop
Coop Supermarkt Zürich Triemli,"In der Ey 85, Zürich",47.370577,8.4921401,Coop
Coop Supermarkt Zürich Lochergut,"Badenerstrasse 244, Zürich",47.3757357,8.517332999999999,Coop
Coop Supermarkt Zürich Albisriederplatz,"Badenerstrasse 333, Zürich",47.3777615,8.5112322,Coop
Coop Supermarkt Zürich A-Park,"Albisriederstrasse 334, Zürich",47.3761905,8.4870812,Coop
Coop Supermarkt Zürich Friesenberg,"Friesenbergpl. 3, Zürich",47.3611712,8.5065159,Coop
Coop Supermarkt Bremgarten,"Sonnengutstrasse 2, Bremgarten",47.35163379999999,8.3482326,Coop
Coop Supermarkt Zürich Josefstrasse,"Röntgenstrasse 48, Zürich",47.38479760000001,8.5272308,Coop
Coop Supermarkt Zürich Lindenplatz,"Lindenpl. 6, Zürich",47.3876386,8.4853846,Coop
Coop Supermarkt Zürich Hohlstrasse,"Hohlstrasse 35, Zürich",47.3771017,8.526581,Coop
Coop Supermarkt Adliswil,"Poststrasse 3, Adliswil",47.3130348,8.525553,Coop
Coop Supermarkt Zürich Leimbach,"Leimbachstrasse 200, Zürich",47.3262298,8.5143126,Coop
Coop Supermarkt Zürich Suteracher,"Am Suteracher 14, Zürich",47.389955,8.4720952,Coop
Coop Supermarkt Wohlen,"Alte Bahnhofstrasse 2, Wohlen",47.3502336,8.2704758,Coop
Coop Supermarkt Bonstetten,"Im Heumoos 25, Bonstetten",47.3242617,8.4687693,Coop
Coop Supermarkt Zürich Manessehof,"Uetlibergstrasse 20, Zürich",47.3648791,8.5210603,Coop
Coop Supermarkt Zürich Gutstrasse,"Gutstrasse 159, Zürich",47.3737036,8.502472599999999,Coop
Coop Supermarkt Zürich Wollishofen Seestr.,"Seestrasse 339, Zürich",47.3472506,8.5330098,Coop
Coop Supermarkt Uitikon Waldegg,"Waldegg CH, Zürcherstrasse 1, Uitikon",47.3677796,8.461761599999999,Coop
Coop Supermarkt Birmensdorf,"Zürcherstrasse 13a, Birmensdorf",47.3537676,8.4368392,Coop
Coop Supermarkt Zürich Enge Bahnhof,"Tessinerpl. 10, Zürich",47.3645195,8.5308191,Coop
Coop Supermarkt Prime 2,"Maschinenstrasse 10, Zürich",47.3875062,8.5174018,Coop
Coop Supermarkt Stallikon,"Sellenbüren 61, Stallikon",47.3428345,8.483062,Coop
Coop Supermarkt Berikon,"Beri-Märt, Bahnhofstrasse 3, Berikon",47.3617778,8.3678741,Coop
Coop Supermarkt Zürich Talwiesenstrasse,"Birmensdorferstrasse 310, Zürich",47.3699283,8.5091023,Coop
Coop Supermarkt Zürich Kalandergasse,"Kalandergasse 4, Zürich",47.359146,8.5228009,Coop
Coop Pronto Shop Zürich Prime Tower,"Hardstrasse 221, Zürich",47.3863992,8.5176807,Coop
Coop Supermarkt Zürich Militärstrasse,"Militärstrasse 106, Zürich",47.3793208,8.528788700000002,Coop
Coop Supermarkt Zürich Europaallee Passage,"Europaallee 5, Zürich",47.37783599999999,8.534764599999999,Coop
Coop Supermarkt Zürich Puls 5,"Giessereistrasse 18, Zürich",47.3907648,8.518288499999999,Coop
Coop Pronto Shop Zürich Badenerstrasse 120,"Badenerstrasse 120, Zürich",47.3744557,8.5240428,Coop
Coop Supermarkt Zürich Zollstrasse,"Zollstrasse 42, Zürich",47.38049549999999,8.534856,Coop
Coop Supermarkt Zürich Westlink,"Vulkanpl., Zürich",47.3921018,8.4901313,Coop
Coop Pronto Shop Zürich Wiedikon,"Birmensdorferstrasse 55, Zürich",47.3713653,8.525133499999999,Coop
Coop Pronto Shop Zürich Stauffacher,"Badenerstrasse 44, Zürich",47.3734124,8.5284011,Coop
Migros-Supermarkt - Zürich - Albisriederplatz,"Badenerstrasse 376, Zürich",47.3791083,8.5087575,Coop
Coop Supermarkt Zürich Hard Turm Park,"Pfingstweidstrasse 106, Zürich",47.3911184,8.508009699999999,Coop
Migros Supermarket Zürich Schmiede Wiedikon,"Birmensdorferstrasse 140, Zürich",47.3700773,8.520128399999999,Coop
Coop Pronto Shop Zürich am Bahnhof Enge,"Tessinerpl. 3, Zürich",47.3644142,8.5322192,Coop
Migros-Supermarkt - Zürich - Pünt,"Albisriederstrasse 365, Zürich",47.3752654,8.485693099999999,Coop
Coop Pronto Shop Zürich Kiss,"Badenerstrasse 575, Zürich",47.3846747,8.4958213,Coop
Coop Pronto,"Hohlstrasse 461, Zürich",47.3878017,8.4986327,Coop
Coop Pronto Shop Zürich Hohlstrasse,"Hohlstrasse 560, Zürich",47.3909986,8.489169,Coop
Migros-Supermarkt - Birmensdorf,"Zürcherstrasse 15, Birmensdorf",47.3543045,8.4368112,Coop
Coop Pronto Shop Zürich Löwenstrasse,"Löwenstrasse 7, Zürich",47.3733669,8.534484299999999,Coop
Migros-Supermarkt - Zürich - Limmatplatz,"Limmatstrasse 152, Zürich",47.38546299999999,8.531409199999999,Coop
Coop Pronto Shop mit Tankstelle Bremgarten,"Badenerstrasse 2, Bremgarten",47.355061,8.3501315,Coop
Migros-Supermarkt - Bremgarten AG,"Zufikerstrasse 2, Bremgarten",47.352066,8.3498773,Coop
Coop Supermarkt Zürich Hard Turm Park,"Pfingstweidstrasse 106, Zürich",47.391181,8.507968,Coop
Lidl Schweiz,"Soodring 25, Adliswil",47.3195264,8.5202713,Lidl
Lidl Schweiz,"Grubenstrasse 28, Zürich",47.3617687,8.51472,Lidl
Lidl,"Pflanzschulstrasse 7, Zürich",47.3754231,8.519397699999999,Lidl
Lidl Schweiz,"Alte Bremgartenstrasse 10b, Rudolfstetten-Friedlisberg",47.36864000000001,8.3802097,Lidl
ALDI SUISSE,"Hohlstrasse 473, Zürich",47.3883187,8.4967741,Lidl
Migros-Supermarkt - Zürich - Limmatplatz,"Limmatstrasse 152, Zürich",47.38546299999999,8.531409199999999,Lidl
ALDI SUISSE,"Soodring 36, Adliswil",47.316118,8.520560999999999,Lidl
Migros Supermarket Zürich Schmiede Wiedikon,"Birmensdorferstrasse 140, Zürich",47.3700773,8.520128399999999,Lidl
Coop Supermarkt Zürich Hohlstrasse,"Hohlstrasse 35, Zürich",47.3771017,8.526581,Lidl
Migros-Supermarkt - Zürich - Puls 5 M-Express,"Hardturmstrasse 11, Zürich",47.391336,8.518552999999999,Lidl
ALDI SUISSE,"Zollstrasse 58, Zürich",47.3808365,8.5331893,Lidl
Migros-Supermarkt - Adliswil,"Albisstrasse 10, Adliswil",47.3111111,8.5252778,Lidl
Coop Supermarkt Zürich Lochergut,"Badenerstrasse 244, Zürich",47.3757357,8.517332999999999,Lidl
ALDI SUISSE,"Bernstrasse 378, Dietikon",47.3855111,8.3957628,Lidl
Denner Express,"Josefstrasse 92, Zürich",47.383201,8.5309636,Denner
Denner Discount,"Fierzgasse 18, Zürich",47.3838772,8.531965699999999,Denner
Denner Express,"Uetlibergstrasse 102, Zürich",47.3618221,8.5177626,Denner
Denner Express,"Sihlhallenstrasse 5/7, Zürich",47.3795631,8.5270919,Denner
Denner Express,"Lindenpl. 4, Zürich",47.3872504,8.4860262,Denner
Denner Discount,"Tiefackerstrasse 20, Adliswil",47.3153539,8.530547199999999,Denner
Denner Express,"Wengistrasse 7, Zürich",47.3748794,8.523428299999999,Denner
Denner Discount,"Werdstrasse 36, Zürich",47.3728511,8.5296261,Denner
Denner Discount,"Birmensdorferstrasse 406, Zürich",47.3692138,8.503050499999999,Denner
Denner Express,"Soodstrasse 52, Adliswil",47.320401,8.521865,Denner
Denner Satellit,"Isenlaufstrasse 2, Bremgarten",47.3465381,8.3402746,Denner
Denner Discount,"Florastrasse 10 Ladenzentrum Bahnhof, Adliswil",47.3122946,8.5243374,Denner
Denner Discount,"Alte Bahnhofstrasse 27, Wohlen",47.3500933,8.2696273,Denner
Denner Express,"Molkenstrasse 8, Zürich",47.3766312,8.5272316,Denner
Denner Discount,"Limmatstrasse 152, Zürich",47.3857949,8.5319332,Denner
Denner Discount,"Einkaufszentrum, Bellikerstrasse 15, Berikon",47.3638497,8.366189,Denner
Denner Discount,"Areal Sternen, Zürcherstrasse 110, Birmensdorf",47.35967489999999,8.4540341,Denner
Denner Discount,"Bremgarterstrasse 48, Wohlen",47.3471108,8.2905898,Denner
Denner Discount,"Badenerstrasse 621, Zürich",47.3857711,8.492477599999999,Denner
Denner Discount,"Etzelstrasse 6, Zürich",47.344521,8.5308089,Denner
Denner Discount,"Bockhornstrasse 1, Zürich",47.3759661,8.4840007,Denner
Denner Express,"Badenerstrasse 296, Zürich",47.3770882,8.5134391,Denner
Denner Discount,"Zugerstrasse 3, Bremgarten",47.350069,8.3456882,Denner
Denner Discount,"Giesshübelstrasse 65, Zürich",47.358222,8.517876,Denner
Denner Discount,"Letzigraben 120, Zürich",47.3765282,8.4974426,Denner
Denner Discount,"Birmensdorferstrasse 320, Zürich",47.3700753,8.5087137,Denner
Denner Discount,"Einkaufszentrum, Zufikerstrasse 2, Bremgarten",47.352699,8.349618999999999,Denner
Denner Discount,"im OG, Altstetterstrasse 145, Zürich",47.3884662,8.486958999999999,Denner
Denner Discount,"Birmensdorferstrasse 79 Einkaufszentrum Spitzacker, Urdorf",47.3850777,8.422424,Denner
Denner Discount,"Limmatstrasse 275, Zürich",47.3887665,8.5250706,Denner
Denner Discount,"Baslerstrasse 50, Zürich",47.38592480000001,8.499636299999999,Denner
Denner Discount,"Bachmattstrasse 59, Zürich",47.3890517,8.483677000000002,Denner
Migros-Supermarkt - Urdorf - Spitzacker,"Birmensdorferstrasse 87, Urdorf",47.3850391,8.4217389,Denner
Coop Supermarkt Zürich Talwiesenstrasse,"Birmensdorferstrasse 310, Zürich",47.3699283,8.5091023,Denner
Denner Discount,"Hohlstrasse 610, Zürich",47.3919223,8.4848562,Denner
Migros Supermarket Zürich Wengihof,"Wengistrasse 7, Zürich",47.3749769,8.5230961,Denner
Migros-Supermarkt - Zürich - Wollishofen,"Etzelstrasse 3, Zürich",47.34472220000001,8.53,Denner
ALDI SUISSE,"Hohlstrasse 473, Zürich",47.3883187,8.4967741,Denner
Coop Supermarkt Zürich Letzipark,"Baslerstrasse 50, Zürich",47.3859855,8.499333,Denner
Migros-Supermarkt - Zürich - Limmatplatz,"Limmatstrasse 152, Zürich",47.38546299999999,8.531409199999999,Denner
Migros-Supermarkt - Bremgarten AG,"Zufikerstrasse 2, Bremgarten",47.352066,8.3498773,Denner
Migros Supermarket Zürich Schmiede Wiedikon,"Birmensdorferstrasse 140, Zürich",47.3700773,8.520128399999999,Denner
Migros-Supermarkt - Zürich - Wiedikon M-Märt,"Birmensdorferstrasse 320, Zürich",47.3699559,8.508720799999999,Denner
Coop Supermarkt Zürich Stauffacher,"Badenerstrasse 15, Zürich",47.37349589999999,8.5306239,Denner
Coop Supermarkt Wohlen,"Alte Bahnhofstrasse 2, Wohlen",47.3502336,8.2704758,Denner
Coop Supermarkt Zürich Wollishofen,"Alte Kalchbühlstrasse 15, Zürich",47.340166,8.5305216,Denner
Coop Supermarkt Bremgarten,"Sonnengutstrasse 2, Bremgarten",47.35163379999999,8.3482326,Denner
migrolino Bremgarten,"Zürcherstrasse 8, Bremgarten",47.3513448,8.3457318,Denner
ALDI SUISSE,"Badenerstrasse 565, Zürich",47.3837812,8.4975848,Denner
ALDI SUISSE,"Dietlimoosplatz 1, Adliswil",47.3221605,8.529346199999999,Denner
ALDI SUISSE,"Dietlimoosplatz 1, Adliswil",47.3221605,8.529346199999999,Aldi
ALDI SUISSE,"Badenerstrasse 565, Zürich",47.3837812,8.4975848,Aldi
ALDI SUISSE,"Birmensdorferstrasse 313, Zürich",47.3695917,8.509188199999999,Aldi
ALDI SUISSE,"Hohlstrasse 473, Zürich",47.3883187,8.4967741,Aldi
ALDI SUISSE,"Zollstrasse 58, Zürich",47.3808365,8.5331893,Aldi
ALDI SUISSE,"Lägernstrasse 5, Wohlen",47.35840349999999,8.2727524,Aldi
ALDI SUISSE,"Soodring 36, Adliswil",47.316118,8.520560999999999,Aldi
ALDI SUISSE,"Bernstrasse 378, Dietikon",47.3855111,8.3957628,Aldi
ALDI SUISSE,"Albisstrasse 81, Zürich",47.3409069,8.5306032,Aldi
ALDI SUISSE,"Mythenquai 353, Zürich",47.3454539,8.534685999999999,Aldi
Coop Supermarkt Zürich Letzipark,"Baslerstrasse 50, Zürich",47.3859855,8.499333,Aldi
Migros-Supermarkt - Zürich - Leimbach Sihlbogen,"Leimbachstrasse 23, Zürich",47.33600999999999,8.5188204,Aldi
Lidl Schweiz,"Soodring 25, Adliswil",47.3195264,8.5202713,Aldi
Denner Discount,"Tiefackerstrasse 20, Adliswil",47.3153539,8.530547199999999,Aldi
SPAR,"Freilagerstrasse 51, Zürich",47.3800427,8.4896586,Aldi
Lidl Schweiz,"Alte Bremgartenstrasse 10b, Rudolfstetten-Friedlisberg",47.36864000000001,8.3802097,Aldi
Migros-Supermarkt - Adliswil,"Albisstrasse 10, Adliswil",47.3111111,8.5252778,Aldi
Migros Supermarket Zürich Schmiede Wiedikon,"Birmensdorferstrasse 140, Zürich",47.3700773,8.520128399999999,Aldi
Coop Supermarkt Zürich Hohlstrasse,"Hohlstrasse 35, Zürich",47.3771017,8.526581,Aldi
Denner Express,"Josefstrasse 92, Zürich",47.383201,8.5309636,Aldi
Aggarwal AG,"Kernstrasse 27, Zürich",47.376115,8.5242097,Aldi
Migros-Supermarkt - Zürich - Limmatplatz,"Limmatstrasse 152, Zürich",47.38546299999999,8.531409199999999,Aldi
Coop Supermarkt Zürich Gutstrasse,"Gutstrasse 159, Zürich",47.3737036,8.502472599999999,Aldi
Migros-Supermarkt - Zürich - HB Sihlquai,"Sihlpassage, Zürich",47.3784015,8.535615,Aldi
Coop Supermarkt Zürich Puls 5,"Giessereistrasse 18, Zürich",47.3907648,8.518288499999999,Aldi
Denner Discount,"Florastrasse 10 Ladenzentrum Bahnhof, Adliswil",47.3122946,8.5243374,Aldi
Coop Supermarkt Zürich Stauffacher,"Badenerstrasse 15, Zürich",47.37349589999999,8.5306239,Aldi
Coop Supermarkt Zürich Wollishofen,"Alte Kalchbühlstrasse 15, Zürich",47.340166,8.5305216,Aldi
Volg,"Staldenstrasse 3, Arni",47.3188896,8.4198875,Aldi
Migros-Supermarkt - Wohlen,"Bahnhofstrasse 7, Wohlen",47.3491497,8.272886999999999,Aldi
Denner Discount,"Bockhornstrasse 1, Zürich",47.3759661,8.4840007,Aldi
Coop Supermarkt Zürich Lochergut,"Badenerstrasse 244, Zürich",47.3757357,8.517332999999999,Aldi
Denner Discount,"Limmatstrasse 275, Zürich",47.3887665,8.5250706,Aldi
Coop Supermarkt Zürich Europaallee Passage,"Europaallee 5, Zürich",47.37783599999999,8.534764599999999,Aldi
Lidl,"Pflanzschulstrasse 7, Zürich",47.3754231,8.519397699999999,Aldi
Migros,"Löwenstrasse 31-35 2. und 3. OG, Zürich",47.37538319999999,8.5360797,Migros
Migros-Supermarkt - Zürich - Rigiplatz,"Winterthurerstrasse 2/4, Zürich",47.3860283,8.548558,Migros
Migros-Supermarkt - Zürich - Witikon-Zentrum,"Witikonerstr. 293, Zürich",47.35909299999999,8.5856,Migros
Migros-Supermarkt - Zürich - Hauptbahnhof,"Hauptbahnhof, Zürich",47.3779303,8.5391097,Migros
Migros-Supermarkt - Zürich - Kreuzplatz,"Kreuzpl. 20, Zürich",47.3645128,8.5537736,Migros
Migros-Supermarkt - Zollikon - Dorf,"Rotfluhstrasse 100, Zollikon",47.33785350000001,8.5763169,Migros
Migros-Supermarkt - Zumikon,"Dorfstrasse 17, Zumikon",47.3365527,8.618935000000002,Migros
